"business.train...1.","Alcohol","Amb.romantic","Amb.intimate","Amb.classy","Amb.hipster","Amb.divey","Amb.touristy","Amb.trendy","Amb.upscale","Amb.casual","BYOB","BYOBCorkage","BikeParking","BusinessAcceptsBitcoin","BusinessAcceptsCreditCards","BusiParking.garage","BusiParking.street","BusiParking.validated","BusiParking.lot","BusiParking.valet","ByAppointmentOnly","Caters","Corkage","DogsAllowed","GoodForKids","GoodForMeal.dessert","GoodForMeal.latenight","GoodForMeal.lunch","GoodForMeal.dinner","GoodForMeal.breakfast","GoodForMeal.brunch","HasTV","NoiseLevel","Open24Hours","OutdoorSeating","RestaurantsAttire","RestaurantsCounterService","RestaurantsDelivery","RestaurantsGoodForGroups","RestaurantsPriceRange2","RestaurantsReservations","RestaurantsTableService","RestaurantsTakeOut","WheelchairAccessible","WiFi","DietaryRestrictions.dairyfree","DietaryRestrictions.glutenfree","DietaryRestrictions.vegan","DietaryRestrictions.kosher","DietaryRestrictions.halal","DietaryRestrictions.soyfree","DietaryRestrictions.vegetarian"
125727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"2",NA,NA,"False",NA,"no",NA,NA,NA,NA,NA,NA,NA
125813,NA,"False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"True",NA,NA,"False","casual",NA,"True","True","1","True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
125817,"beer_and_wine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,"True","False","False","True","True","False","False",NA,NA,NA,"True","casual",NA,"True","True","2",NA,"True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
125837,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","False","False","False","False","average",NA,"True","casual",NA,"False","False","1","False","False","True","True","free",NA,NA,NA,NA,NA,NA,NA
125859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
126033,"beer_and_wine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False",NA,NA,NA,"True","casual",NA,"True","True","1","True","True","True","True","free",NA,NA,NA,NA,NA,NA,NA
126117,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","True","True","False","False","True","quiet",NA,"False","casual",NA,"False","True","1","False","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA
126121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","casual",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126133,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","False",NA,NA,"False","casual",NA,"False","True","1","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
126197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,NA,"True","free",NA,NA,NA,NA,NA,NA,NA
126266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
126307,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","yes_free",NA,NA,"True","False","False","False","True","False",NA,NA,"False",NA,"True","False","False","False","False","False","False",NA,NA,NA,"True","casual",NA,"False","False","1","False","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA
126469,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"True","False","True","False","False","False","False","False",NA,"True",NA,NA,"True","False","False","False","True","False","False","True","average",NA,"False","casual",NA,"True","True","2","True","True","True","True","free",NA,NA,NA,NA,NA,NA,NA
126539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"True","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
126588,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"True","casual","False","False","True","2","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
126661,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"True","casual",NA,"True","True","1","True","True","True","True","free",NA,NA,NA,NA,NA,NA,NA
126690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"casual",NA,"True","False","2",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
126844,"none","False","False","False","False","True","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","True","False","False","False","False","False","quiet",NA,"False","casual",NA,"True","False","2","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
126863,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False","False","False","False","False",NA,"quiet",NA,NA,NA,NA,"False",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127018,"full_bar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,"False","False","True","False","True","False","False",NA,"very_loud",NA,"True","casual",NA,"False","True","2","False","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
127077,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","False","quiet",NA,"False","casual",NA,"True","True","1","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
127100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False",NA,NA,NA,"False","casual",NA,"True",NA,"1",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
127221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True",NA,"no",NA,NA,NA,NA,NA,NA,NA
127231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"True","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
127287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False",NA,"False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
127298,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True","False","True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","False","False","False","False","True","quiet",NA,"False","casual",NA,"False","True","1","True","False","True","True","free",NA,NA,NA,NA,NA,NA,NA
127302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"paid",NA,NA,NA,NA,NA,NA,NA
127370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","casual",NA,"False","True","2","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA
127387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"2",NA,NA,NA,"True","no",NA,NA,NA,NA,NA,NA,NA
127418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
127523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False",NA,NA,NA,"False","casual",NA,"True","True","1",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
127560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA
127577,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","True","False","False","False","True",NA,NA,NA,NA,"True","False","False","True","False","False","False","True","average",NA,"True","casual",NA,"False","True","2","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
127638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
127774,"none","False","False","False","False","True","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","True","False","False","False","False","False","quiet",NA,"True","casual",NA,"False","False","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
127784,"none","False","False","False","False","True","False","False","False","False",NA,NA,"True",NA,"False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","False","quiet",NA,"False","casual",NA,"True","False","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
127821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"True",NA,NA,NA,NA,NA,NA,"False",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","casual",NA,"True","True","2","False",NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA
127826,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","False","True","False","False","False","True","average",NA,"True","casual",NA,"False","True","2","True","True","True","False","free",NA,NA,NA,NA,NA,NA,NA
127934,"full_bar","False","False","True","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","False","average",NA,"False","casual",NA,"True","True","2","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
127942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
127977,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","True","quiet",NA,"False",NA,NA,"False",NA,NA,NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
128027,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"True","False","False","False","False","False",NA,"False",NA,NA,"False",NA,NA,NA,NA,NA,NA,"False","quiet",NA,"False","casual",NA,"True","False","1","True","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
128100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","False",NA,NA,"False","casual",NA,"False","False","2","False",NA,"True",NA,"no",NA,NA,NA,NA,NA,NA,NA
128109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,"1","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
128147,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"False",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","True","True","True","False","False","True","quiet",NA,"False","casual",NA,"True","True","2","True","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
128181,"beer_and_wine","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","True","loud",NA,"False","casual",NA,NA,"True","2","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
128280,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"False","loud",NA,"False","casual",NA,"False","True","1","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
128286,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","True","False","False","False","True",NA,"False",NA,NA,"True","False","False","True","True","False","False","False","average",NA,"False","casual",NA,"False","True","1","False","False","True","True","free",NA,NA,NA,NA,NA,NA,NA
128332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"True","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
128464,"beer_and_wine","False","False","False","False","True","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"False","False","False","True","False","False","False","False","quiet",NA,"False","casual",NA,"False","False","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
128607,"beer_and_wine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","True","False","False","False","False","True",NA,NA,NA,"False","False","False","False","False","False",NA,NA,NA,"True",NA,NA,"False",NA,"2",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
128893,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","False","False",NA,"False",NA,NA,"False","False","False","False","False","False","False","False","loud",NA,"True","casual",NA,"True","False","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
128917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","True",NA,NA,NA,"casual",NA,"False","True","1","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
129004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","True","False","False","False","False","False",NA,NA,NA,"False","False","False","False","False","False",NA,NA,NA,"True",NA,NA,"False",NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
129019,"none","False","False","False","False","False","False","False","False","True","False","yes_free","True",NA,"True","False","False","False","True","False",NA,"False","False",NA,"True","False","False","True","True","False","False","True","average",NA,"True","casual",NA,"False","False","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
129077,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","True","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","False","average",NA,"False","casual",NA,"True","False","2","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
129178,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","True","quiet",NA,"False","casual",NA,NA,"True","1","False","True",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA
129191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129238,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"False","False","False","False","False","False","False","False",NA,NA,NA,"casual",NA,"True","False","2","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
129357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,"False",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"3",NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA
129589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129635,"beer_and_wine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","True","True","False","False",NA,NA,NA,"False","casual",NA,"True","False","2","False","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
129720,NA,"False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","False","False",NA,"True",NA,NA,"True","False","False","False","False","False","False","False","quiet",NA,"False","casual",NA,"False","False","1","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
129755,"beer_and_wine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes_free",NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","False",NA,NA,"False","casual",NA,"False","True","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
129788,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,"True","False","False","True","True","False","False",NA,NA,NA,"True","casual",NA,"False","True","1","False","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA
129953,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","True","True","True","False","False","True","average",NA,"False","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
129963,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","True","False","False","False",NA,"False",NA,NA,"True","False","False","True","False","False","False","False","quiet",NA,"False","casual",NA,"True","True","1",NA,"True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
129965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,"False",NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
129982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"False","average",NA,"True","casual",NA,"True","False","2","False",NA,"True",NA,"no",NA,NA,NA,NA,NA,NA,NA
130013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,NA,"True","no",NA,NA,NA,NA,NA,NA,NA
